A1,A2,A3,A4,ranking
0.933204,-0.941904,-0.765917,0.147247,d>b>c>a
0.933204,-0.937222,-0.448092,0.184376,d>b>a>c
0.928213,-0.941904,-0.527548,-0.053063,d>b>c>a
0.903257,-0.895086,-1.401566,0.858188,d>b>c>a
0.903257,-0.895086,-1.163197,0.172,d>b>c>a
0.908248,-0.895086,-1.481022,-0.078732,d>b>c>a
0.903257,-0.895086,-1.083741,-0.776839,d>a>c>b
0.903257,-0.899768,-1.083741,-0.745211,d>c>a>b
0.91324,-0.890404,-0.845373,-1.057823,d>b>a>c
0.938196,-0.923177,-1.401566,-0.002642,d>b>c>a
0.938196,-0.923177,-1.878303,0.738094,d>c>b>a
0.948178,-0.918495,-1.878303,3.620362,c>a>b>d
0.948178,-0.923177,-1.957759,3.455805,a>c>b>d
0.943187,-0.927858,-1.798847,3.556648,c>a>b>d
0.963151,-0.913813,-1.957759,1.398614,d>c>b>a
0.933204,-0.895086,-1.798847,-1.111453,d>b>a>c
0.938196,-0.927858,-1.083741,1.26431,d>b>c>a
0.933204,-0.93254,-1.083741,1.424283,d>b>c>a
0.938196,-0.937222,-0.448092,-0.546276,d>b>c>a
0.938196,-0.93254,-0.845373,0.525866,d>b>c>a
0.938196,-0.93254,-1.004285,-0.02006,d>b>c>a
0.87331,-0.899768,-1.560478,1.178135,b>c>a>d
0.87331,-0.895086,-0.368636,0.286135,d>b>c>a
0.878301,-0.890404,-0.924829,-0.720917,c>a>d>b
0.883292,-0.895086,-1.004285,-0.008601,d>c>a>b
0.878301,-0.899768,-1.004285,0.01386,d>b>a>c
0.87331,-0.895086,-0.368636,0.385603,d>b>c>a
0.898266,-0.90445,-1.083741,-0.570111,d>c>a>b
0.898266,-0.909131,-1.163197,-0.560485,d>a>c>b
0.898266,-0.909131,-1.083741,-0.978982,d>c>a>b
0.898266,-0.909131,-1.004285,-0.444516,c>a>b>d
0.893275,-0.909131,-1.004285,0.947113,b>c>d>a
0.893275,-0.913813,-0.765917,-0.062231,d>b>c>a
0.893275,-0.909131,-1.004285,0.350308,d>b>c>a
0.883292,-0.909131,-1.004285,0.050072,d>b>a>c
0.888284,-0.909131,-1.004285,-0.505938,d>c>b>a
0.888284,-0.913813,-1.004285,-0.292335,d>c>b>a
0.883292,-0.913813,-1.163197,-0.00035,d>c>a>b
0.883292,-0.909131,-1.163197,-0.383094,d>c>a>b
0.883292,-0.909131,-1.083741,-0.246039,d>b>c>a
0.883292,-0.913813,-1.878303,-0.922602,d>b>a>c
0.883292,-0.913813,-1.639934,-0.27675,d>c>a>b
0.878301,-0.918495,-1.639934,-0.246498,d>c>b>a
0.878301,-0.918495,-1.639934,-0.089733,d>c>a>b
0.878301,-0.918495,-1.560478,-0.489895,d>c>a>b
0.878301,-0.918495,-1.560478,-0.092025,d>b>c>a
0.878301,-0.918495,-1.560478,0.294844,d>c>b>a
0.878301,-0.913813,-1.639934,-0.30792,d>c>a>b
0.893275,-0.913813,-1.083741,-0.367509,d>a>c>b
0.893275,-0.913813,-1.163197,-0.406013,d>a>b>c
0.888284,-0.913813,-1.242653,0.000109,d>c>b>a
0.893275,-0.913813,-1.401566,-0.294169,d>a>c>b
0.888284,-0.913813,-1.560478,-0.459642,d>b>c>a
0.888284,-0.913813,-1.481022,-0.242831,d>b>c>a
0.883292,-0.918495,-1.878303,0.001025,d>a>c>b
0.883292,-0.918495,-1.878303,-0.068189,d>b>c>a
0.883292,-0.918495,-1.957759,0.325097,d>c>b>a
0.878301,-0.909131,-1.878303,-0.63245,b>c>a>d
0.878301,-0.913813,-1.957759,-0.49998,d>c>a>b
0.87331,-0.913813,-1.957759,-0.591196,d>b>c>a
0.87331,-0.913813,-2.037215,0.198127,d>c>b>a
0.87331,-0.918495,-0.924829,0.118828,d>b>c>a
0.868319,-0.913813,-1.957759,0.27055,c>a>b>d
0.87331,-0.913813,-2.037215,2.048591,a>c>b>d
0.898266,-0.918495,-1.32211,0.776139,a>c>b>d
0.898266,-0.895086,-1.481022,0.082158,d>b>a>c
0.898266,-0.895086,-1.560478,-0.221287,d>b>c>a
0.898266,-0.899768,-1.242653,-0.319379,d>b>c>a
0.898266,-0.899768,-1.878303,0.648252,d>b>c>a
0.898266,-0.899768,-1.957759,-0.453684,d>b>a>c
0.893275,-0.899768,-1.004285,-0.196535,d>b>c>a
0.893275,-0.899768,-1.957759,-0.761712,d>a>c>b
0.888284,-0.890404,-2.037215,2.568848,a>c>d>b
0.893275,-0.90445,-1.004285,-0.445891,d>a>b>c
0.888284,-0.90445,-1.004285,1.660805,b>c>a>d
0.888284,-0.899768,-1.004285,0.219212,d>b>c>a
0.888284,-0.899768,-1.004285,1.697475,d>b>c>a
0.888284,-0.90445,-1.798847,-0.477978,d>c>a>b
0.883292,-0.90445,-1.878303,-0.498146,d>c>a>b
0.888284,-0.90445,-1.004285,-0.55911,d>c>a>b
0.888284,-0.909131,-1.083741,-0.348716,d>b>c>a
0.888284,-0.909131,-1.004285,0.197669,d>b>c>a
0.883292,-0.909131,-1.242653,-0.675996,d>c>a>b
0.883292,-0.974676,0.74375,-0.402804,d>a>c>b
0.888284,-0.969994,0.584838,-0.265291,d>a>c>b
0.878301,-0.969994,-0.368636,1.660346,d>a>c>b
0.883292,-0.974676,0.505382,-0.260707,d>a>c>b
0.898266,-0.951267,0.34647,-1.094952,d>a>b>c
0.883292,-0.984039,0.982119,-0.283626,d>a>c>b
0.893275,-0.979358,0.028645,-0.556818,a>c>b>d
0.888284,-0.974676,0.823207,1.113962,a>c>b>d
0.908248,-0.979358,-0.607004,2.784743,a>c>b>d
0.898266,-0.993403,0.028645,0.437399,a>d>c>b
0.898266,-0.974676,-0.050811,-0.280417,d>a>c>b
0.918231,-0.965312,-1.878303,4.28134,a>c>b>d
0.853345,-0.918495,-1.004285,-1.199003,d>b>a>c
0.87331,-0.918495,-1.083741,-0.745211,c>a>b>d
0.868319,-0.918495,-0.924829,-0.000808,a>c>b>d
0.868319,-0.923177,-1.083741,-0.128695,d>c>a>b
0.868319,-0.923177,-1.004285,-0.486687,d>c>a>b
0.878301,-0.918495,-0.368636,0.593247,d>b>c>a
0.883292,-0.923177,-1.004285,-0.042979,d>c>a>b
0.878301,-0.923177,-1.004285,-0.560027,d>b>c>a
0.878301,-0.923177,-0.68646,0.098659,d>c>a>b
0.87331,-0.923177,-0.368636,0.729385,d>a>c>b
0.863328,-0.93254,-1.401566,1.927121,b>c>a>d
0.848354,-0.946585,-0.28918,-0.169032,d>c>a>b
0.853345,-0.946585,-1.083741,0.254507,d>a>c>b
0.843363,-0.974676,-0.130267,-0.16399,d>c>a>b
0.863328,-0.951267,-0.607004,0.754137,d>c>a>b
0.853345,-0.941904,-0.448092,0.243048,d>b>a>c
0.853345,-0.941904,-0.924829,0.155498,d>b>c>a
0.858337,-0.941904,-0.845373,-0.874014,d>b>c>a
0.858337,-0.946585,-1.163197,0.781181,d>a>c>b
0.858337,-0.941904,-1.242653,1.171718,d>c>b>a
0.853345,-0.937222,-0.924829,0.210503,d>c>a>b
0.898266,-0.979358,-0.050811,0.352141,d>c>a>b
0.903257,-0.979358,-0.050811,-0.176825,d>c>a>b
0.898266,-0.979358,1.458856,0.208211,a>c>d>b
0.898266,-0.984039,1.3794,-0.734668,d>c>a>b
0.883292,-0.988721,1.697224,-0.680121,d>a>c>b
0.903257,-0.984039,-0.050811,0.205919,d>c>a>b
0.903257,-0.984039,-0.845373,0.269634,d>c>a>b
0.903257,-0.984039,-0.368636,-0.243289,d>c>a>b
0.898266,-0.984039,0.267013,0.220129,d>a>c>b
0.893275,-0.993403,1.220487,-0.367967,d>a>c>b
0.918231,-0.937222,-1.083741,0.109202,d>c>a>b
0.91324,-0.941904,-1.004285,0.686756,d>c>b>a
0.908248,-0.93254,-1.560478,-0.062689,d>c>a>b
0.923222,-0.941904,-0.607004,-0.143821,a>c>d>b
0.923222,-0.941904,-0.765917,-0.683788,d>c>a>b
0.928213,-0.946585,-0.28918,0.168791,a>c>b>d
0.923222,-0.937222,-1.083741,-0.583862,a>c>b>d
0.923222,-0.941904,-0.765917,1.439868,c>a>b>d
0.918231,-0.946585,-1.004285,-0.937729,d>a>c>b
0.91324,-0.941904,-1.004285,-0.342298,a>c>d>b
0.91324,-0.946585,-1.004285,0.053739,c>a>d>b
0.91324,-0.946585,-0.924829,-0.238247,c>a>d>b
0.908248,-0.946585,-0.924829,-0.062689,a>c>d>b
0.908248,-0.951267,-1.878303,1.05804,a>c>d>b
0.908248,-0.946585,-1.004285,-0.167657,c>a>d>b
0.918231,-0.946585,-0.924829,-0.010892,c>a>b>d
0.933204,-0.946585,-1.004285,-0.121361,c>a>b>d
0.933204,-0.951267,-0.209723,-0.161698,a>c>b>d
0.928213,-0.951267,-1.639934,0.317763,a>c>b>d
0.928213,-0.951267,-0.28918,0.172,a>c>b>d
0.923222,-0.946585,-0.209723,-0.276292,c>a>d>b
0.923222,-0.946585,-0.209723,0.007901,c>a>b>d
0.928213,-0.946585,-0.209723,0.188043,a>c>b>d
0.928213,-0.946585,-0.209723,-0.163073,a>c>b>d
0.928213,-0.951267,-0.28918,-0.314796,c>a>d>b
0.933204,-0.951267,-0.209723,-0.740169,d>a>c>b
0.933204,-0.951267,-0.28918,-0.602656,d>a>c>b
0.933204,-0.955949,-1.401566,2.476714,c>a>b>d
0.863328,-0.923177,-1.878303,-0.90335,d>c>a>b
0.863328,-0.923177,-1.878303,-0.434432,d>c>a>b
0.863328,-0.927858,-1.957759,-0.452308,a>c>b>d
0.868319,-0.923177,-1.957759,-0.744752,d>c>a>b
0.868319,-0.927858,-1.560478,-0.915727,d>a>c>b
0.868319,-0.927858,-1.639934,-0.22312,d>c>a>b
0.87331,-0.923177,-1.083741,-0.080566,d>a>c>b
0.878301,-0.937222,-0.924829,0.843979,d>b>c>a
0.87331,-0.927858,-0.845373,-0.243289,d>b>c>a
0.883292,-0.937222,-1.639934,-1.193502,d>b>a>c
0.883292,-0.93254,-1.639934,0.830227,d>c>a>b
0.883292,-0.937222,-1.083741,0.275134,d>b>a>c
0.87331,-0.93254,-0.845373,-0.303336,d>b>c>a
0.878301,-0.93254,-1.004285,-0.106235,d>c>a>b
0.878301,-0.93254,-1.957759,-0.410138,d>b>c>a
0.843363,-0.951267,0.187557,1.307397,d>a>c>b
0.848354,-0.951267,-0.68646,0.264133,d>a>c>b
0.848354,-0.951267,0.505382,-0.475686,d>c>a>b
0.848354,-0.955949,1.220487,-0.062689,d>c>a>b
0.848354,-0.951267,0.34647,0.221963,d>a>c>b
0.853345,-0.951267,0.108101,-0.341381,d>a>c>b
0.848354,-0.951267,0.425926,0.357183,a>c>d>b
0.838372,-0.951267,0.584838,-0.52244,d>a>c>b
0.833381,-0.946585,0.982119,-0.510981,d>a>c>b
0.828389,-0.946585,0.902663,0.070698,d>a>c>b
0.828389,-0.951267,0.664294,-0.251081,d>a>c>b
0.823398,-0.965312,0.664294,0.329681,d>a>c>b
0.833381,-0.951267,-0.28918,-0.078274,a>c>d>b
0.823398,-0.946585,-0.448092,-0.379427,d>a>c>b
0.828389,-0.946585,0.74375,-0.643451,d>a>c>b
0.823398,-0.946585,0.664294,-0.637951,d>a>c>b
0.823398,-0.946585,0.584838,-0.738335,d>a>c>b
0.828389,-0.946585,0.584838,0.204544,d>a>c>b
0.843363,-0.937222,-0.607004,3.176196,a>c>b>d
0.838372,-0.941904,-0.368636,-0.74246,d>c>a>b
0.843363,-0.93254,-1.004285,0.448859,d>c>a>b
0.833381,-0.946585,-0.765917,0.119745,d>a>c>b
0.838372,-0.946585,-1.004285,-0.102109,d>a>c>b
0.838372,-0.946585,0.982119,-0.387677,d>a>c>b
0.838372,-0.946585,1.061575,-0.611823,d>a>c>b
0.838372,-0.946585,1.220487,-0.233663,d>a>c>b
0.838372,-0.951267,0.902663,-0.456892,d>a>c>b
0.838372,-0.946585,1.299943,-0.345049,d>a>c>b
0.833381,-0.946585,1.220487,-0.534816,d>a>c>b
0.848354,-0.93254,-0.209723,0.405771,d>b>c>a
0.853345,-0.927858,-1.957759,0.450234,d>c>a>b
0.848354,-0.937222,-1.560478,1.616801,d>a>c>b
0.848354,-0.941904,-1.083741,-0.195618,d>c>b>a
0.848354,-0.941904,-1.639934,-0.627866,d>a>c>b
0.843363,-0.927858,-0.368636,1.028246,d>c>a>b
0.833381,-0.937222,-0.209723,0.848104,d>b>c>a
0.828389,-0.937222,-0.68646,0.36956,a>c>b>d
0.833381,-0.937222,0.267013,0.421814,d>c>b>a
0.833381,-0.937222,-0.209723,-0.460101,c>d>a>b
0.833381,-0.937222,-0.050811,-0.121819,d>c>a>b
0.843363,-0.923177,-0.209723,1.549878,a>c>b>d
0.838372,-0.923177,0.34647,0.439691,c>a>b>d
0.833381,-0.923177,-1.242653,-0.455517,d>a>c>b
0.833381,-0.927858,-0.368636,0.852688,c>a>b>d
0.838372,-0.923177,0.267013,0.045946,d>c>a>b
0.833381,-0.927858,-0.130267,0.309054,d>c>a>b
0.833381,-0.93254,-0.050811,-0.077815,d>a>c>b
0.833381,-0.927858,-0.050811,-0.271708,d>c>a>b
0.833381,-0.927858,0.108101,-0.201577,d>c>a>b
0.828389,-0.927858,-0.368636,-0.802508,a>c>d>b
0.833381,-0.927858,0.108101,-0.459184,d>c>a>b
0.828389,-0.927858,-0.924829,-0.599447,a>c>b>d
0.828389,-0.93254,0.664294,-0.292335,d>a>c>b
0.833381,-0.93254,0.584838,-0.283626,d>c>a>b
0.828389,-0.93254,0.028645,-0.450933,d>c>b>a
0.828389,-0.93254,0.902663,-0.31067,d>c>b>a
0.828389,-0.937222,0.267013,-0.336798,c>a>b>d
0.823398,-0.937222,0.425926,-0.071856,d>c>a>b
0.828389,-0.937222,0.108101,-0.258874,d>c>a>b
0.823398,-0.93254,-0.28918,-0.188742,a>c>b>d
0.828389,-0.93254,0.74375,-0.189659,c>a>b>d
0.823398,-0.937222,-0.368636,-0.492187,d>a>c>b
0.828389,-0.937222,0.267013,-0.693873,d>c>a>b
0.823398,-0.941904,0.664294,-0.274,d>c>a>b
0.823398,-0.937222,0.823207,-0.534816,d>c>a>b
0.823398,-0.941904,0.505382,-0.373468,d>c>a>b
0.828389,-0.946585,-0.130267,-0.384469,d>a>c>b
0.828389,-0.941904,0.267013,-0.292794,d>c>a>b
0.828389,-0.941904,0.505382,-0.09615,d>c>a>b
0.823398,-0.946585,-0.845373,-0.503188,d>a>c>b
0.818407,-0.941904,0.34647,-0.34184,d>a>c>b
0.818407,-0.941904,0.425926,-0.234122,d>c>a>b
0.813416,-0.941904,-0.050811,-0.399137,d>a>c>b
0.808425,-0.937222,0.028645,-0.52244,d>a>c>b
0.803433,-0.951267,0.425926,-0.768588,d>a>c>b
0.818407,-0.946585,-0.130267,-0.380343,d>a>c>b
0.818407,-0.941904,0.664294,-0.19791,d>c>a>b
0.813416,-0.941904,-0.28918,-0.66362,d>a>c>b
0.813416,-0.927858,-0.68646,1.301896,a>c>d>b
0.818407,-0.927858,0.505382,-0.230455,d>b>c>a
0.818407,-0.93254,0.187557,-0.616407,b>c>a>d
0.813416,-0.93254,-0.845373,-0.352383,c>a>b>d
0.818407,-0.93254,-0.368636,-0.568736,b>c>a>d
0.823398,-0.93254,-0.368636,-0.044354,a>c>b>d
0.813416,-0.93254,-0.368636,-0.705332,c>a>b>d
0.818407,-0.93254,-1.083741,-0.425723,a>b>c>d
0.808425,-0.937222,-0.130267,-0.067273,d>a>c>b
0.808425,-0.937222,-0.130267,-0.799757,d>b>a>c
0.818407,-0.937222,-1.481022,0.059697,a>d>c>b
0.808425,-0.937222,-0.924829,1.883575,c>a>b>d
0.828389,-0.927858,-0.765917,-0.479811,d>b>c>a
0.823398,-0.93254,-1.878303,-0.773172,d>a>c>b
0.823398,-0.927858,-1.083741,-0.608156,b>a>c>d
0.818407,-0.927858,0.028645,-0.633825,d>b>c>a
0.828389,-0.927858,-0.368636,-0.523357,a>c>b>d
0.823398,-0.927858,-0.050811,-0.709916,c>a>b>d
0.823398,-0.927858,-0.28918,-0.438557,d>c>b>a
0.823398,-0.927858,-0.68646,-0.570569,a>d>c>b
0.818407,-0.927858,-0.130267,-0.620074,a>b>c>d
0.823398,-0.913813,-0.050811,0.348933,d>c>a>b
0.818407,-0.918495,-0.130267,0.401646,d>b>c>a
0.813416,-0.918495,-0.209723,-0.038395,d>b>c>a
0.813416,-0.923177,-1.004285,-0.247873,d>a>c>b
0.813416,-0.927858,-1.083741,-0.284085,d>c>a>b
0.818407,-0.927858,0.425926,-0.226788,d>b>c>a
0.818407,-0.909131,-0.765917,-0.015476,d>c>a>b
0.818407,-0.909131,-0.209723,0.085367,d>c>b>a
0.823398,-0.913813,-0.28918,-0.283626,d>c>a>b
0.818407,-0.913813,0.34647,0.012943,d>c>b>a
0.813416,-0.913813,-0.209723,0.709216,d>b>c>a
0.823398,-0.918495,-1.163197,1.644762,c>a>b>d
0.818407,-0.923177,-0.845373,-0.271708,d>b>c>a
0.818407,-0.927858,-0.209723,1.46462,b>c>a>d
0.828389,-0.909131,0.108101,0.031278,d>b>c>a
0.828389,-0.918495,-1.004285,2.440961,c>a>b>d
0.833381,-0.913813,-0.28918,2.027964,b>c>a>d
0.833381,-0.918495,-0.209723,-0.059022,d>b>c>a
0.838372,-0.913813,-0.209723,0.123412,d>b>c>a
0.833381,-0.918495,-0.28918,-0.915268,d>b>a>c
0.828389,-0.918495,0.267013,0.193543,d>c>a>b
0.828389,-0.923177,-0.209723,1.432533,a>c>b>d
0.828389,-0.927858,-1.163197,-0.01731,c>a>b>d
0.828389,-0.923177,-0.607004,-0.425264,a>c>b>d
0.833381,-0.923177,-0.527548,0.427315,c>a>b>d
0.833381,-0.923177,-1.957759,-0.999151,d>b>a>c
0.833381,-0.909131,-1.242653,3.351295,c>a>b>d
0.848354,-0.909131,-1.957759,-0.136946,a>c>d>b
0.838372,-0.913813,-1.639934,1.211138,a>c>b>d
0.843363,-0.909131,-0.68646,1.234973,c>b>a>d
0.853345,-0.899768,-0.607004,-0.385386,b>c>a>d
0.853345,-0.899768,0.584838,-1.120621,d>b>a>c
0.848354,-0.899768,-1.004285,0.348933,d>b>a>c
0.848354,-0.899768,-1.242653,-0.709916,d>c>a>b
0.848354,-0.90445,-0.924829,0.265967,d>b>c>a
0.848354,-0.90445,-0.607004,0.463985,b>d>c>a
0.843363,-0.899768,-0.130267,-0.476602,b>d>c>a
0.843363,-0.899768,0.108101,-0.411055,b>d>c>a
0.843363,-0.899768,-0.68646,-0.411513,b>a>c>d
0.843363,-0.90445,-0.845373,-0.229538,d>b>c>a
0.843363,-0.90445,-0.924829,1.139631,a>c>b>d
0.843363,-0.90445,-0.368636,-0.963398,d>b>a>c
0.843363,-0.90445,-1.004285,-0.518315,d>c>a>b
0.833381,-0.895086,0.584838,-1.00511,d>b>a>c
0.828389,-0.895086,0.267013,-0.091567,b>d>c>a
0.833381,-0.895086,0.34647,-0.010434,b>d>c>a
0.833381,-0.890404,0.187557,-0.671412,b>d>c>a
0.838372,-0.895086,-0.28918,0.782556,b>c>a>d
0.838372,-0.895086,-0.448092,-0.151614,b>c>a>d
0.843363,-0.890404,0.267013,-0.315712,d>b>a>c
0.843363,-0.895086,0.74375,-0.556818,d>b>a>c
0.843363,-0.895086,0.584838,-0.332672,b>d>a>c
0.833381,-0.899768,-1.004285,0.720676,d>b>c>a
0.838372,-0.899768,-0.448092,-0.55636,d>b>c>a
0.838372,-0.899768,-0.368636,0.792641,b>c>a>d
0.833381,-0.899768,-1.004285,-0.329464,d>b>c>a
0.838372,-0.899768,-1.004285,-0.478894,d>b>c>a
0.833381,-0.899768,-1.083741,-0.961106,d>b>a>c
0.823398,-0.90445,-1.083741,0.259091,a>c>d>b
0.828389,-0.899768,-1.004285,0.218754,a>c>b>d
0.838372,-0.90445,-1.242653,-0.356966,a>c>d>b
0.833381,-0.90445,-1.32211,0.943905,a>c>b>d
0.833381,-0.90445,-1.083741,-0.158948,d>c>a>b
0.853345,-0.890404,0.187557,-0.697081,b>d>c>a
0.853345,-0.895086,0.187557,-0.66087,b>c>a>d
0.848354,-0.895086,0.823207,0.243506,b>c>a>d
0.848354,-0.895086,0.664294,-0.192409,b>c>d>a
0.853345,-0.895086,0.664294,-0.553151,b>d>a>c
0.853345,-0.895086,0.267013,-0.538483,b>d>c>a
0.858337,-0.890404,-0.050811,-0.521065,b>c>a>d
0.863328,-0.890404,-0.68646,-0.029227,a>c>b>d
0.863328,-0.885723,-0.527548,1.575088,c>a>b>d
0.863328,-0.885723,-0.368636,-0.405096,c>d>a>b
0.863328,-0.885723,-0.28918,-0.374843,a>c>b>d
0.868319,-0.885723,-0.448092,-0.374843,a>c>b>d
0.853345,-0.881041,-1.878303,-1.122454,b>d>a>c
0.853345,-0.881041,0.187557,-0.40097,b>a>c>d
0.853345,-0.881041,-1.798847,-0.490812,b>c>a>d
0.853345,-0.876359,-1.083741,-0.818093,b>d>a>c
0.858337,-0.885723,-0.765917,-0.636117,b>a>c>d
0.858337,-0.881041,-0.130267,-0.148864,b>c>a>d
0.853345,-0.885723,-1.560478,-0.967523,b>d>a>c
0.853345,-0.885723,0.267013,-0.891433,d>b>a>c
0.858337,-0.885723,-0.209723,-0.021435,b>c>a>d
0.853345,-0.890404,-0.448092,-1.021611,d>b>a>c
0.853345,-0.890404,0.108101,0.006984,b>c>a>d
0.853345,-0.890404,-0.209723,-0.428015,b>c>a>d
0.848354,-0.885723,0.187557,-0.136487,b>c>a>d
0.848354,-0.890404,1.299943,-0.170407,b>c>a>d
0.848354,-0.885723,1.856137,-0.103026,b>c>a>d
0.853345,-0.885723,0.74375,-0.101192,b>c>a>d
0.853345,-0.890404,0.74375,-0.16124,b>c>a>d
0.853345,-0.885723,0.425926,-0.174991,b>c>a>d
0.838372,-0.890404,0.34647,-0.608615,b>a>c>d
0.833381,-0.890404,0.267013,0.134871,b>c>a>d
0.833381,-0.890404,0.108101,-0.866222,d>b>a>c
0.843363,-0.890404,0.34647,-0.158031,b>c>a>d
0.843363,-0.890404,0.584838,-0.075523,b>d>c>a
0.838372,-0.881041,0.187557,-0.655827,d>b>c>a
0.838372,-0.885723,0.267013,-0.492187,b>c>a>d
0.838372,-0.885723,0.425926,-0.401887,b>d>a>c
0.833381,-0.881041,-0.050811,-0.591196,b>d>c>a
0.833381,-0.885723,-0.765917,-0.490354,b>a>c>d
0.833381,-0.885723,-0.845373,-0.34459,b>c>a>d
0.828389,-0.885723,-0.28918,0.75047,b>c>a>d
0.828389,-0.890404,-0.209723,-0.102109,b>d>c>a
0.833381,-0.890404,-0.209723,-0.601281,b>d>c>a
0.833381,-0.885723,-0.368636,0.135788,b>c>a>d
0.833381,-0.885723,-0.28918,-0.837803,d>b>c>a
0.833381,-0.885723,-0.368636,-0.550401,b>c>a>d
0.838372,-0.885723,0.267013,-0.905642,d>b>a>c
0.838372,-0.885723,0.34647,-0.924436,d>b>c>a
0.838372,-0.890404,0.267013,-0.874473,d>b>c>a
0.843363,-0.881041,-1.481022,-0.372551,b>c>a>d
0.843363,-0.885723,0.028645,-0.87814,b>d>c>a
0.843363,-0.885723,-1.004285,-0.546276,b>c>a>d
0.843363,-0.885723,0.187557,-0.694789,b>d>a>c
0.848354,-0.885723,-1.004285,-0.638409,b>c>a>d
0.843363,-0.885723,-0.765917,-0.171782,b>c>a>d
0.843363,-0.885723,-0.28918,-0.383552,b>c>a>d
0.848354,-0.876359,-1.798847,0.16329,b>c>a>d
0.848354,-0.881041,-1.163197,1.324815,b>c>a>d
0.848354,-0.881041,-0.845373,-0.888682,b>d>a>c
0.853345,-0.881041,0.823207,-1.082117,d>b>c>a
0.853345,-0.881041,-1.242653,-0.460101,b>c>a>d
0.848354,-0.881041,-1.32211,0.067031,a>c>b>d
0.848354,-0.881041,-0.209723,-1.019778,b>a>c>d
0.843363,-0.876359,0.664294,0.161457,b>c>a>d
0.843363,-0.876359,-0.924829,-0.397762,a>c>b>d
0.843363,-0.881041,1.697224,-0.592113,d>b>c>a
0.843363,-0.881041,0.425926,0.168791,b>c>a>d
0.833381,-0.876359,-0.209723,0.01936,b>c>a>d
0.833381,-0.881041,0.267013,-0.340465,b>d>c>a
0.838372,-0.876359,0.584838,0.009276,b>c>a>d
0.838372,-0.881041,0.425926,0.053739,b>c>a>d
0.843363,-0.866996,-0.209723,-0.377135,d>b>a>c
0.843363,-0.871677,0.187557,-0.03977,d>b>c>a
0.843363,-0.866996,-0.209723,0.231588,c>a>b>d
0.838372,-0.871677,0.267013,-0.134654,d>a>b>c
0.838372,-0.871677,0.505382,-0.383552,d>b>c>a
0.838372,-0.876359,0.425926,-0.726876,d>b>a>c
0.848354,-0.871677,1.856137,-0.05673,d>c>b>a
0.848354,-0.876359,0.664294,1.057582,c>a>b>d
0.853345,-0.871677,0.823207,0.698215,c>d>a>b
0.853345,-0.876359,0.425926,0.237089,d>b>c>a
0.863328,-0.876359,-1.163197,-0.539858,d>a>c>b
0.858337,-0.876359,-0.209723,-0.148405,a>b>c>d
0.863328,-0.876359,-1.004285,-1.099077,d>a>c>b
0.863328,-0.876359,-0.527548,-1.034904,d>b>a>c
0.863328,-0.881041,-1.004285,0.793557,a>c>b>d
0.858337,-0.876359,0.34647,-0.352841,d>b>c>a
0.863328,-0.871677,-1.163197,0.814184,a>c>d>b
0.858337,-0.871677,-0.448092,1.509082,b>c>a>d
0.863328,-0.871677,-0.209723,0.327389,c>a>b>d
0.863328,-0.876359,-0.209723,-0.240997,d>c>b>a
0.868319,-0.881041,-0.527548,1.740562,c>a>b>d
0.87331,-0.881041,0.108101,0.125704,d>a>c>b
0.87331,-0.881041,-0.368636,-0.798841,d>a>c>b
0.87331,-0.885723,-0.28918,0.038612,c>a>b>d
0.868319,-0.881041,0.425926,0.01111,c>a>b>d
0.878301,-0.881041,-0.448092,0.395229,d>c>a>b
0.883292,-0.885723,0.108101,0.427773,d>b>c>a
0.878301,-0.890404,-0.765917,1.299604,c>a>b>d
0.878301,-0.885723,-0.368636,0.027611,b>c>a>d
0.878301,-0.890404,-0.765917,0.635418,c>a>b>d
0.878301,-0.890404,-0.448092,0.192627,d>c>b>a
0.87331,-0.890404,-0.448092,-0.042979,a>c>b>d
0.87331,-0.890404,-0.368636,-0.820843,d>c>a>b
0.87331,-0.890404,-0.130267,-0.626033,d>b>c>a
0.868319,-0.885723,-0.448092,1.59434,c>a>b>d
0.868319,-0.890404,-0.68646,1.435742,b>c>a>d
0.883292,-0.876359,-0.130267,0.008818,d>b>c>a
0.888284,-0.876359,-0.28918,-0.274459,d>b>c>a
0.888284,-0.881041,-0.209723,0.117911,d>b>c>a
0.888284,-0.881041,-0.209723,0.146331,d>b>c>a
0.883292,-0.881041,0.028645,0.193543,d>c>a>b
0.883292,-0.885723,0.34647,0.116536,d>b>c>a
0.878301,-0.881041,-0.28918,-0.124111,d>c>a>b
0.888284,-0.871677,-0.448092,0.44015,d>c>b>a
0.888284,-0.871677,-0.607004,0.785307,d>b>c>a
0.893275,-0.876359,-0.28918,-0.172241,d>b>c>a
0.893275,-0.866996,-1.798847,3.280247,d>b>c>a
0.903257,-0.862314,-1.957759,2.905295,d>b>c>a
0.898266,-0.876359,-0.765917,0.410813,d>c>b>a
0.87331,-0.871677,0.267013,-0.150239,d>b>c>a
0.868319,-0.871677,-0.527548,0.146789,a>c>d>b
0.868319,-0.871677,-0.209723,1.052081,c>a>b>d
0.87331,-0.876359,-0.130267,0.272384,d>c>b>a
0.87331,-0.871677,-0.130267,-0.026477,d>b>c>a
0.87331,-0.876359,0.34647,0.063364,d>b>c>a
0.878301,-0.876359,0.267013,-0.267125,d>c>a>b
0.883292,-0.871677,0.028645,1.283561,d>b>c>a
